Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, A761922,BLUTI,3J,,I+4,5,19,20,6,1982
N, A761923,BLUTI,3J,,H+4,5,17,20,6,1982
N, A761924,BLUTI,3J,,I+4,5,19,20,6,1982
N, A761925,BLUTI,3J,,H+4,5,17,20,6,1982
N, A761930,CHAFF,4,F,G+4,5,13,20,6,1982
N, A761918,DUNNO,3J,,G+4,5,14,20,6,1982
N, A761929,DUNNO,3J,,G+4,5,14,20,6,1982
N, A761915,LESWH,4,F,H+4,5,18,20,6,1982
N,  4B8998,LOTTI,3J,,H+4,5,15,20,6,1982
N,  5B0251,LOTTI,3J,,H+4,5,15,20,6,1982
N,  4B9000,TREEC,3,,G+4,5,13,20,6,1982
N, A761927,WHITE,4,M,F+4,5,11,20,6,1982
N,  4B8861,WILWA,4,M,I+4,5,20,20,6,1982
N,  4B8997,WILWA,4,F,F+4,5,11,20,6,1982
N,  4B8999,WILWA,4,F,H+4,5,17,20,6,1982
N, FS55236,WOODP,4,,I+4,5,19,20,6,1982
R,  5B0324,WREN,3,,G+4,5,2,17,10,1982
N,  5B0355,WREN,3,,F+4,5,1,17,10,1982
R, A319011,BULLF,4,M,H+4,5,6,17,10,1982
R, A761308,BULLF,5,M,G+4,5,4,17,10,1982
R, B250303,BULLF,3J,M,I+4,5,9,17,10,1982
N,  5B0356,GOLDC,2,M,I+4,5,9,17,10,1982
N, B250420,GRETI,3,M,G+4,5,3,17,10,1982
R, NJ02934,GRETI,2,,H+4,5,5,17,10,1982
R, B250348,ROBIN,3,,G+4,5,3,17,10,1982
N, XH33838,BLABI,4,M,H+4,5,5,11,12,1982
N, XH33839,BLABI,4,M,F+4,5,1,11,12,1982
N, XH33841,BLABI,3,M,I+4,5,9,11,12,1982
R, KS25276,BLUTI,3,,G+4,5,4,11,12,1982
N, B250515,BULLF,3,F,I+4,5,9,11,12,1982
N, B250516,BULLF,3,M,G+4,5,4,11,12,1982
N,  5B0376,GOLDC,2,M,H+4,5,5,11,12,1982
N, NX76072,REDWI,4,,F+4,5,1,11,12,1982
N, NX76073,REDWI,3,,F+4,5,1,11,12,1982
N, NX76075,REDWI,4,,G+4,5,3,11,12,1982
R, B250352,ROBIN,3,,F+4,5,1,11,12,1982
N, NX76074,SONTH,2,,G+4,5,2,11,12,1982
N, NX76076,SONTH,2,,H+4,5,5,11,12,1982
N, NX76077,SONTH,3,,H+4,5,8,11,12,1982
N, B250668,BLUTI,5,,G+4,5,4,19,2,1983
N, B250669,BLUTI,6,,H+4,5,8,19,2,1983
N, B250670,BULLF,5,F,H+4,5,7,19,2,1983
N, B250671,BULLF,5,M,I+4,5,10,19,2,1983
R,  5B0337,GOLDC,4,M,I+4,5,9,19,2,1983
R,  5B0352,GOLDC,4,M,H+4,5,5,19,2,1983
R,  5B0382,GOLDC,4,M,G+4,5,2,19,2,1983
R, B250414,GRETI,6,M,I+4,5,9,19,2,1983
R, NJ02941,GRETI,5,M,H+4,5,7,19,2,1983
R,  5B0363,LOTTI,4,,G+4,5,2,19,2,1983
R, B250352,ROBIN,5,,F+4,5,1,19,2,1983
N, NX76080,SONTH,6,,G+4,5,2,19,2,1983
R,  5B0173,TREEC,4,,G+4,5,4,19,2,1983
R,  5B0227,TREEC,4,,H+4,5,5,19,2,1983
N, DA20245,JAY,5,,G+4,5,2,16,4,1983
N,  5B0394,WREN,5,,H+4,5,6,16,4,1983
N, B250807,BLUTI,5,,H+4,5,8,16,4,1983
N, B250813,BULLF,5,F,H+4,5,7,16,4,1983
R, A761760,CHAFF,6,M,F+4,5,1,16,4,1983
N, B250814,CHAFF,4,F,I+4,5,9,16,4,1983
N, B250821,CHAFF,5,M,H+4,5,5,16,4,1983
N,  5B0395,CHIFF,4,,G+4,5,2,16,4,1983
R, A319880,DUNNO,6,M,G+4,5,4,16,4,1983
N, B250808,GRETI,5,F,F+4,5,1,16,4,1983
C, NJ02944,GRETI,5,M,G+4,5,2,16,4,1983
N, B250809,ROBIN,6,M,G+4,5,2,16,4,1983
R, NX07472,SONTH,6,,H+4,5,8,16,4,1983
N, XH84135,STARL,5,F,G+4,5,4,16,4,1983
R,  4B8955,WILWA,4,,I+4,5,10,16,4,1983
N,  5B0396,WILWA,4,,G+4,5,2,16,4,1983
R, XH33816,BLABI,4,F,I+4,5,20,5,6,1983
R, B250705,BULLF,5,F,G+4,5,14,5,6,1983
R, A319527,DUNNO,6,M,I+4,5,19,5,6,1983
N, B250890,GARWA,4,,F+4,5,11,5,6,1983
N, B250891,GARWA,4,,F+4,5,11,5,6,1983
N, B250892,GARWA,4,F,H+4,5,18,5,6,1983
R, B131747,GRETI,6,M,H+4,5,17,5,6,1983
N, B250893,ROBIN,3J,,G+4,5,14,5,6,1983
N, B250895,ROBIN,3J,,H+4,5,17,5,6,1983
N,  5B0435,WILWA,4,M,G+4,5,14,5,6,1983
N,  5B0436,WILWA,4,F,I+4,5,20,5,6,1983
N,  8B5035,WREN,3J,,G+4,5,3,8,10,1983
N,  8B5036,WREN,3,,G+4,5,4,8,10,1983
N,  8B5040,WREN,3,,H+4,5,6,8,10,1983
N,  8B5041,WREN,3,,G+4,5,2,8,10,1983
N,  8B5050,WREN,3,,I+4,5,9,8,10,1983
R, XH33808,BLABI,4,M,I+4,5,9,8,10,1983
R, XH33894,BLABI,3,M,I+4,5,10,8,10,1983
R, A319029,BLUTI,4,,H+4,5,8,8,10,1983
N, A319988,BLUTI,3,,G+4,5,4,8,10,1983
N, A319990,BLUTI,3,,H+4,5,5,8,10,1983
R, B250371,BLUTI,4,,G+4,5,3,8,10,1983
N, B250451,BLUTI,3,,H+4,5,6,8,10,1983
N, B250453,BLUTI,3,,I+4,5,9,8,10,1983
N, B250454,BLUTI,3,,G+4,5,4,8,10,1983
N, B250457,BLUTI,3,,H+4,5,8,8,10,1983
N, B250458,BLUTI,3,,H+4,5,8,8,10,1983
N, B250459,BLUTI,4,,H+4,5,8,8,10,1983
N, B250462,BLUTI,3,,G+4,5,3,8,10,1983
R, B841512,BLUTI,3,,G+4,5,4,8,10,1983
R, B841532,BLUTI,3,,H+4,5,5,8,10,1983
N, A319987,CHAFF,3,M,H+4,5,5,8,10,1983
N, B250461,CHAFF,4,F,H+4,5,8,8,10,1983
N, B250456,COATI,3,,I+4,5,9,8,10,1983
N, B250460,COATI,3,,H+4,5,8,8,10,1983
R, B841520,COATI,2,,G+4,5,4,8,10,1983
R, A761969,DUNNO,4,,F+4,5,1,8,10,1983
N, B250455,DUNNO,2,,H+4,5,6,8,10,1983
N,  8B5039,GOLDC,3,M,I+4,5,10,8,10,1983
N,  8B5046,GOLDC,2,M,G+4,5,4,8,10,1983
N,  8B5048,GOLDC,2,F,H+4,5,6,8,10,1983
N,  8B5049,GOLDC,2,M,H+4,5,6,8,10,1983
N, B250463,GRETI,3,F,G+4,5,3,8,10,1983
R, NN18019,GRETI,3,M,H+4,5,8,8,10,1983
R,72599,LOTTI,2,,H+4,5,5,8,10,1983
R,  4A1705,LOTTI,2,,G+4,5,4,8,10,1983
R,  5B0027,LOTTI,2,,H+4,5,6,8,10,1983
R,  5B0036,LOTTI,2,,G+4,5,4,8,10,1983
R,  5B0193,LOTTI,2,,H+4,5,5,8,10,1983
R,  5B0196,LOTTI,2,,H+4,5,6,8,10,1983
R,  5B0322,LOTTI,2,,G+4,5,4,8,10,1983
R,  5B0386,LOTTI,2,,G+4,5,4,8,10,1983
R,  8A3059,LOTTI,2,,H+4,5,5,8,10,1983
N,  8B5042,LOTTI,2,,H+4,5,5,8,10,1983
N,  8B5043,LOTTI,2,,H+4,5,5,8,10,1983
N,  8B5044,LOTTI,2,,H+4,5,5,8,10,1983
N,  8B5045,LOTTI,2,,H+4,5,5,8,10,1983
N,  8B5047,LOTTI,2,,G+4,5,4,8,10,1983
R, NH49719,NUTHA,2,,I+4,5,9,8,10,1983
N, NH49720,NUTHA,2,,I+4,5,9,8,10,1983
N, B250452,ROBIN,3,,H+4,5,7,8,10,1983
R,  8B5028,TREEC,2,,H+4,5,7,8,10,1983
N,  8B5037,TREEC,2,,G+4,5,4,8,10,1983
N,  8B5038,TREEC,2,,G+4,5,4,8,10,1983
N, A319989,WILTI,2,,G+4,5,4,8,10,1983
N,  5B0473,WREN,2,,H+4,5,5,19,11,1983
R, XH33841,BLABI,4,M,H+4,5,8,19,11,1983
N, XH84012,BLABI,4,F,F+4,5,1,19,11,1983
N, XH84013,BLABI,4,F,G+4,5,4,19,11,1983
N, XH84014,BLABI,3,F,I+4,5,10,19,11,1983
N, B250495,CHAFF,3,F,G+4,5,2,19,11,1983
N, B250496,CHAFF,3,M,G+4,5,2,19,11,1983
N, B250497,CHAFF,4,M,G+4,5,2,19,11,1983
R, NN18003,GRETI,3,M,H+4,5,6,19,11,1983
R, B250348,ROBIN,4,,H+4,5,5,19,11,1983
R, NX27331,SONTH,4,,G+4,5,3,19,11,1983
N, XP67009,BLABI,5,F,H+4,5,7,11,2,1984
R, A761689,BLUTI,6,,G+4,5,2,11,2,1984
R, B600039,BLUTI,6,,G+4,5,2,11,2,1984
R, B250353,GRETI,6,F,I+4,5,9,11,2,1984
R, A319116,BLUTI,6,M,F+4,5,1,20,5,1984
R, B894038,BLUTI,5,F,H+4,5,5,20,5,1984
R, B894357,BLUTI,6,M,H+4,5,5,20,5,1984
R, A761403,COATI,6,M,G+4,5,2,20,5,1984
N, B894435,GRETI,5,F,G+4,5,2,20,5,1984
R, NH49719,NUTHA,4,F,F+4,5,1,20,5,1984
R, B250348,ROBIN,6,M,I+4,5,10,20,5,1984
R, B250367,ROBIN,6,F,I+4,5,9,20,5,1984
N,  8B5133,TREEC,4,M,F+4,5,1,20,5,1984
R,  8A3240,WREN,3,,G+4,5,4,16,9,1984
N,  8B5078,WREN,3J,,H+4,5,7,16,9,1984
N,  8B5079,WREN,3J,,G+4,5,4,16,9,1984
N,  8B5080,WREN,2,,G+4,5,4,16,9,1984
N,  8B5081,WREN,3J,,G+4,5,2,16,9,1984
N, XP67062,BLABI,3,M,F+4,5,11,14,10,1984
R, NJ02944,GRETI,4,M,I+4,5,20,14,10,1984
N, B894797,BULLF,3,F,H+4,5,5,30,12,1984
N, B894799,BULLF,3,M,I+4,5,9,30,12,1984
R, A319880,DUNNO,4,,F+4,5,1,30,12,1984
R, B894471,WILTI,3,,F+4,5,1,30,12,1984
R, B250459,BLUTI,6,,G+4,5,3,3,2,1985
N, B841870,BLUTI,6,,H+4,5,6,3,2,1985
N, B841871,BLUTI,5,,F+4,5,1,3,2,1985
R, B894357,BLUTI,6,,H+4,5,6,3,2,1985
N, B841874,GRETI,4,F,H+4,5,5,3,2,1985
R,  8B5153,LOTTI,4,,G+4,5,2,3,2,1985
R,  8B5156,LOTTI,4,,G+4,5,2,3,2,1985
R,  8B5170,LOTTI,4,,G+4,5,2,3,2,1985
R,  8B5171,LOTTI,4,,G+4,5,2,3,2,1985
R,  8B5174,LOTTI,4,,G+4,5,2,3,2,1985
R,  8B5175,LOTTI,4,,F+4,5,1,3,2,1985
R,  8B5177,LOTTI,4,,F+4,5,1,3,2,1985
R,  8B5178,LOTTI,4,,F+4,5,1,3,2,1985
R,  8B5179,LOTTI,4,,F+4,5,1,3,2,1985
R,  8B5180,LOTTI,4,,F+4,5,1,3,2,1985
N,  8B5184,LOTTI,4,,F+4,5,1,3,2,1985
N, C570028,GRETI,5,M,F+4,5,1,14,4,1985
N, C570029,GRETI,5,F,F+4,5,1,14,4,1985
N, C570030,GRETI,6,M,F+4,5,1,14,4,1985
C, NN33327,GRETI,5,F,F+4,5,1,14,4,1985
N,  8B5220,WREN,4,F,G+4,5,12,16,6,1985
R, XH84050,BLABI,6,M,I+4,5,20,16,6,1985
R, XP67034,BLABI,6,F,G+4,5,14,16,6,1985
N, XP67122,BLABI,3J,,I+4,5,19,16,6,1985
N, XP67123,BLABI,3J,M,G+4,5,14,16,6,1985
N, XP67125,BLABI,3J,M,I+4,5,20,16,6,1985
R, B894117,DUNNO,4,F,H+4,5,16,16,6,1985
N, C570097,GARWA,4,F,H+4,5,16,16,6,1985
N, NX76138,SONTH,6,F,G+4,5,12,16,6,1985
N, NX76139,SONTH,6,F,I+4,5,19,16,6,1985
N, NX76140,SONTH,5,M,G+4,5,12,16,6,1985
N, NX76141,SONTH,6,M,H+4,5,16,16,6,1985
N, NX76142,SONTH,5,M,H+4,5,18,16,6,1985
R,  8B5206,WILWA,4,F,H+4,5,16,16,6,1985
N,  8B5219,WILWA,4,M,H+4,5,16,16,6,1985
N,  6K6006,WREN,3J,,G+4,5,2,28,9,1985
N,  6K6007,WREN,3J,,G+4,5,3,28,9,1985
N,  6K6008,WREN,3J,,F+4,5,1,28,9,1985
N,  6K6009,WREN,3,,G+4,5,2,28,9,1985
N, XP67146,BLABI,3J,M,H+4,5,6,28,9,1985
R, C570161,BLUTI,3J,,H+4,5,8,28,9,1985
R, C683020,BLUTI,3,,H+4,5,8,28,9,1985
R, A319527,DUNNO,4,,G+4,5,4,28,9,1985
R, C570139,DUNNO,3,,F+4,5,1,28,9,1985
N, C570240,DUNNO,3,,G+4,5,3,28,9,1985
N, C570241,DUNNO,3J,,H+4,5,7,28,9,1985
N, C570253,DUNNO,3J,,G+4,5,2,28,9,1985
N,  6K6010,GOLDC,2,M,H+4,5,8,28,9,1985
N, C570248,GRETI,3J,M,F+4,5,1,28,9,1985
N, C570249,GRETI,3J,,F+4,5,1,28,9,1985
N, C570250,GRETI,3,M,F+4,5,1,28,9,1985
N, C570251,GRETI,3J,,F+4,5,1,28,9,1985
R, VA30081,GRETI,3J,F,H+4,5,6,28,9,1985
N, C570239,ROBIN,3,,H+4,5,5,28,9,1985
N, C570242,ROBIN,3,,F+4,5,1,28,9,1985
N, C570247,ROBIN,3,,H+4,5,7,28,9,1985
N, C570254,ROBIN,3,,G+4,5,2,28,9,1985
N, C570245,WILTI,2,,H+4,5,8,28,9,1985
N, C570246,WILTI,2,,H+4,5,8,28,9,1985
N,  6K6059,WREN,3,,F+4,5,1,1,12,1985
R, C570256,BLUTI,4,,F+4,5,1,1,12,1985
N, C570296,BLUTI,3,,F+4,5,1,1,12,1985
R, B774645,COATI,4,,I+4,5,9,1,12,1985
R, A319520,DUNNO,4,,H+4,5,7,1,12,1985
R, C570127,DUNNO,2,,G+4,5,4,1,12,1985
R,  6K6047,LOTTI,2,,F+4,5,1,1,12,1985
R,  6K6048,LOTTI,2,,F+4,5,1,1,12,1985
R,  6K6050,LOTTI,2,,F+4,5,1,1,12,1985
R,  8B5157,LOTTI,2,,F+4,5,1,1,12,1985
R, C570256,BLUTI,6,,G+4,5,2,9,3,1986
R, C570294,BLUTI,5,,H+4,5,5,9,3,1986
N, C570356,BLUTI,5,,H+4,5,7,9,3,1986
R, C614525,BLUTI,6,,G+4,5,2,9,3,1986
R, C570127,DUNNO,4,,F+4,5,1,9,3,1986
N, C570353,ROBIN,5,,F+4,5,1,9,3,1986
N, C570399,BULLF,5,F,H+4,5,5,27,4,1986
R, C570044,CHAFF,4,M,G+4,5,4,27,4,1986
N, HX19502,GOLDF,6,M,G+4,5,4,27,4,1986
R, B894435,GRETI,6,F,H+4,5,5,27,4,1986
N, C570400,GRETI,5,F,G+4,5,4,27,4,1986
R, VA30035,GRETI,5,M,H+4,5,5,27,4,1986
N, HX19501,ROBIN,5,,G+4,5,4,27,4,1986
N, RX57751,SONTH,5,,G+4,5,4,27,4,1986
N, C570394,WILWA,4,,H+4,5,5,27,4,1986
N, C570395,WILWA,4,,G+4,5,3,27,4,1986
N, C570396,WILWA,4,,H+4,5,7,27,4,1986
R,  6K6081,WREN,5,,H+4,5,7,3,8,1986
C,  8K3764,WREN,4,F,H+4,5,7,3,8,1986
N, HX19686,DUNNO,3,,F+4,5,1,3,8,1986
N, HX19688,DUNNO,4,,H+4,5,7,3,8,1986
N, HX19692,DUNNO,3,,G+4,5,3,3,8,1986
N, HX19693,DUNNO,3,,G+4,5,2,3,8,1986
N, HX19694,DUNNO,3J,,G+4,5,2,3,8,1986
N, HX19697,DUNNO,5,,G+4,5,4,3,8,1986
N, HX19687,ROBIN,3J,,F+4,5,1,3,8,1986
N, HX19696,WILTI,3J,,F+4,5,1,3,8,1986
N,  6K6101,WILWA,4,,H+4,5,7,3,8,1986
N,  6K6136,WREN,3J,,F+4,5,1,21,9,1986
N,  6K6137,WREN,3J,,G+4,5,4,21,9,1986
N,  6K6138,WREN,3,,G+4,5,2,21,9,1986
N, RA67204,BLABI,3J,M,G+4,5,3,21,9,1986
N, RA67205,BLABI,3J,M,G+4,5,3,21,9,1986
R, RB06552,BLABI,4,F,H+4,5,6,21,9,1986
N, HX19608,BLACA,3J,M,H+4,5,5,21,9,1986
N, HX19614,BLACA,3J,F,F+4,5,1,21,9,1986
N, HX19615,BLACA,3J,M,F+4,5,1,21,9,1986
R, C683255,BLUTI,3J,,F+4,5,1,21,9,1986
R, C683381,BLUTI,3J,,F+4,5,1,21,9,1986
R, C683462,BLUTI,3J,,F+4,5,1,21,9,1986
N, HX19613,BLUTI,3J,,F+4,5,1,21,9,1986
N, HX19606,DUNNO,3J,,F+4,5,1,21,9,1986
N, HX19609,DUNNO,3J,,G+4,5,2,21,9,1986
R, C570251,GRETI,4,M,F+4,5,1,21,9,1986
N, HX19607,GRETI,3J,M,G+4,5,4,21,9,1986
R, NH52354,GRETI,4,M,F+4,5,1,21,9,1986
N, HX19610,ROBIN,3,,G+4,5,2,21,9,1986
N, HX19612,ROBIN,3J,,F+4,5,1,21,9,1986
N, HX19611,WILTI,2,,F+4,5,1,21,9,1986
R,  6K6064,WREN,2,,F+4,5,1,28,12,1986
N, RA67217,BLABI,3,F,F+4,5,1,28,12,1986
R, C683260,BLUTI,3,,G+4,5,4,28,12,1986
R, C683286,BLUTI,3,,H+4,5,8,28,12,1986
R, C683322,BLUTI,3,,F+4,5,1,28,12,1986
R, C570038,CHAFF,4,F,F+4,5,1,28,12,1986
R, HX19689,DUNNO,3,,H+4,5,5,28,12,1986
N, NN18071,GREFI,3,M,G+4,5,2,28,12,1986
N, NN18072,GREFI,3,M,H+4,5,8,28,12,1986
N, NN18073,GREFI,3,M,H+4,5,7,28,12,1986
R,  6K6118,LOTTI,2,,H+4,5,5,28,12,1986
R,  6K6119,LOTTI,2,,G+4,5,4,28,12,1986
R,  6K6122,LOTTI,2,,H+4,5,7,28,12,1986
R,  6K6126,LOTTI,2,,H+4,5,5,28,12,1986
R,  6K6127,LOTTI,2,,H+4,5,5,28,12,1986
R,  6K6128,LOTTI,2,,H+4,5,7,28,12,1986
R,  6K6132,LOTTI,2,,H+4,5,6,28,12,1986
N,  6K6159,LOTTI,2,,H+4,5,7,28,12,1986
R,  8B5130,LOTTI,2,,H+4,5,6,28,12,1986
R, C570264,MARTI,2,,I+4,5,9,28,12,1986
N, HX19782,ROBIN,3,,H+4,5,5,28,12,1986
R,  6K6071,TREEC,2,,I+4,5,9,28,12,1986
R,  6K6114,TREEC,2,,H+4,5,5,28,12,1986
N,  6K6160,TREEC,2,,H+4,5,5,28,12,1986
R, HX19721,WILTI,2,,G+4,5,4,28,12,1986
R, HX19751,WILTI,2,,H+4,5,5,28,12,1986
R, HX19800,GRETI,5,F,G+4,5,4,15,3,1987
N,  6K6170,LOTTI,4,,G+4,5,4,15,3,1987
R, B894448,BLACA,4,M,G+4,5,2,10,5,1987
N, HX19926,GARWA,4,,I+4,5,10,10,5,1987
N, HX19927,GARWA,4,,I+4,5,9,10,5,1987
R,  6K6183,TREEC,4,M,F+4,5,1,10,5,1987
N,  8B5436,WREN,3J,,F+4,5,1,12,7,1987
N,  8B5440,WREN,3J,,I+4,5,9,12,7,1987
N,  8B5445,WREN,3J,,G+4,5,3,12,7,1987
N, RA67252,BLABI,3J,,H+4,5,7,12,7,1987
R, XH33888,BLABI,6,M,H+4,5,5,12,7,1987
N, C824438,BLACA,3J,,G+4,5,2,12,7,1987
N, C824479,BLACA,3J,,F+4,5,1,12,7,1987
N, C824433,BLUTI,3J,,H+4,5,7,12,7,1987
N, C824435,BLUTI,3J,,H+4,5,7,12,7,1987
N, C824436,BLUTI,3J,,H+4,5,7,12,7,1987
N, C824437,BLUTI,3J,,H+4,5,7,12,7,1987
N, C824439,BLUTI,3J,,G+4,5,4,12,7,1987
N, C824440,BLUTI,3J,,G+4,5,3,12,7,1987
N, C824441,BLUTI,3J,,G+4,5,2,12,7,1987
N, C824443,BLUTI,3J,,F+4,5,1,12,7,1987
N, C824444,BLUTI,3J,,I+4,5,9,12,7,1987
N, C824447,BLUTI,3J,,I+4,5,9,12,7,1987
N, C824448,BLUTI,3J,,I+4,5,9,12,7,1987
N, C824476,BLUTI,3J,,I+4,5,10,12,7,1987
N, C824478,BLUTI,3J,,H+4,5,7,12,7,1987
R, E343054,BLUTI,3J,,G+4,5,3,12,7,1987
R, E343062,BLUTI,3J,,H+4,5,8,12,7,1987
R, E343073,BLUTI,3J,,I+4,5,10,12,7,1987
R, E343169,BLUTI,3J,,H+4,5,7,12,7,1987
R, C824420,BULLF,5,M,G+4,5,4,12,7,1987
N,  8B5437,CHIFF,3J,,H+4,5,7,12,7,1987
N,  8B5444,CHIFF,3J,,H+4,5,5,12,7,1987
R, A319527,DUNNO,6,M,G+4,5,4,12,7,1987
N, C824432,DUNNO,3J,,H+4,5,8,12,7,1987
N, C824477,DUNNO,3J,,I+4,5,10,12,7,1987
R, C570005,GRETI,6,F,I+4,5,9,12,7,1987
N, C824445,GRETI,3J,,I+4,5,9,12,7,1987
N, C824446,GRETI,3J,,I+4,5,9,12,7,1987
N, C824449,GRETI,3J,,I+4,5,9,12,7,1987
N, C824450,GRETI,3J,,I+4,5,10,12,7,1987
N, C824474,GRETI,3J,,I+4,5,10,12,7,1987
R, VA30438,GRETI,3J,,I+4,5,10,12,7,1987
R, VA30441,GRETI,3J,,I+4,5,9,12,7,1987
N, C824475,MARTI,3J,,I+4,5,10,12,7,1987
N, C824434,ROBIN,3J,,H+4,5,7,12,7,1987
N,  8B5441,TREEC,3J,,I+4,5,9,12,7,1987
N,  8B5442,TREEC,3J,,I+4,5,9,12,7,1987
N,  8B5443,TREEC,3J,,I+4,5,10,12,7,1987
N, C824442,WHITE,5,F,G+4,5,2,12,7,1987
R, HX19751,WILTI,4,,H+4,5,7,12,7,1987
N,  8B5438,WILWA,3J,,G+4,5,4,12,7,1987
N,  8B5439,WILWA,2,,G+4,5,3,12,7,1987
R,  8B5412,WREN,4,,H+4,5,7,11,10,1987
N, RA67261,BLABI,3,F,H+4,5,6,11,10,1987
R, C824005,BLUTI,3,,H+4,5,6,11,10,1987
R, C824028,BLUTI,3,,I+4,5,10,11,10,1987
R, C824039,BLUTI,3,,H+4,5,5,11,10,1987
N, C824117,BLUTI,3,,G+4,5,2,11,10,1987
R, E343223,BLUTI,3,,I+4,5,9,11,10,1987
N, C824114,DUNNO,3,,G+4,5,4,11,10,1987
R, HX19694,DUNNO,4,,H+4,5,7,11,10,1987
R, HX19697,DUNNO,4,,G+4,5,2,11,10,1987
N,  6K6258,GOLDC,3,M,F+4,5,1,11,10,1987
R, B774649,GRETI,4,F,I+4,5,9,11,10,1987
R, B841798,ROBIN,4,,F+4,5,1,11,10,1987
N, C824113,ROBIN,3,,H+4,5,7,11,10,1987
R,  6K6232,TREEC,2,,I+4,5,9,11,10,1987
N,  6K6260,TREEC,2,,I+4,5,10,11,10,1987
R,  6K6138,WREN,4,,G+4,5,2,29,11,1987
N,  6K6280,WREN,3,,G+4,5,2,29,11,1987
R, C824006,COATI,3,,I+4,5,9,29,11,1987
R, C824128,COATI,3,,I+4,5,9,29,11,1987
N,  6K6281,GOLDC,2,F,I+4,5,9,29,11,1987
N,  6K6282,GOLDC,2,M,I+4,5,9,29,11,1987
N,  6K6283,GOLDC,2,F,I+4,5,9,29,11,1987
R, C824116,ROBIN,3,,F+4,5,1,29,11,1987
N,  6K6297,WREN,4,,G+4,5,4,21,2,1988
R,  8B5450,WREN,5,,H+4,5,7,21,2,1988
R, B894357,BLUTI,6,,H+4,5,7,21,2,1988
R, C570388,BLUTI,6,,G+4,5,3,21,2,1988
N, C824172,BLUTI,5,,F+4,5,1,21,2,1988
R, C824437,BLUTI,5,,H+4,5,6,21,2,1988
R, E343178,BLUTI,5,,F+4,5,1,21,2,1988
R, E343242,BLUTI,5,,F+4,5,1,21,2,1988
N, C824171,CHAFF,5,M,F+4,5,1,21,2,1988
R,  6K6258,GOLDC,4,M,F+4,5,1,21,2,1988
R,  6K6170,LOTTI,4,,F+4,5,1,21,2,1988
R,  6K6171,LOTTI,4,,F+4,5,1,21,2,1988
R, HX19501,ROBIN,6,,H+4,5,6,21,2,1988
N, EB38996,SPARR,7,F,G+4,5,4,21,2,1988
N, RA67282,BLABI,5,M,H+4,5,8,22,5,1988
N, C824594,BLACA,4,F,H+4,5,5,22,5,1988
N, C824596,BLACA,4,M,F+4,5,1,22,5,1988
N, C824598,BLACA,4,M,F+4,5,1,22,5,1988
N, C824597,BLUTI,5,M,I+4,5,10,22,5,1988
N, C824591,CHAFF,4,F,G+4,5,4,22,5,1988
N, C824593,DUNNO,4,F,I+4,5,9,22,5,1988
N, C824595,DUNNO,4,M,H+4,5,7,22,5,1988
R, HX19697,DUNNO,4,M,H+4,5,8,22,5,1988
R, C570074,GARWA,4,,H+4,5,8,22,5,1988
N, C824592,GARWA,4,,H+4,5,8,22,5,1988
R, HX19926,GARWA,4,,F+4,5,1,22,5,1988
R, HX19949,GARWA,4,,G+4,5,2,22,5,1988
R, C824074,GRETI,5,M,H+4,5,6,22,5,1988
R,  6K6319,WILWA,4,,H+4,5,5,22,5,1988
N,  6K6349,WREN,3J,,G+4,5,4,17,7,1988
N,  6K6350,WREN,3J,,H+4,5,5,17,7,1988
N,  6K6351,WREN,3J,,H+4,5,8,17,7,1988
N,  6K6352,WREN,3J,,H+4,5,7,17,7,1988
N,  6K6354,WREN,3J,,F+4,5,1,17,7,1988
N,  6K6355,WREN,3J,,F+4,5,1,17,7,1988
N,  6K6356,WREN,3J,,F+4,5,1,17,7,1988
N,  6K6358,WREN,3J,,F+4,5,1,17,7,1988
N,  6K6359,WREN,3J,,G+4,5,4,17,7,1988
N, XP67256,BLABI,6,F,G+4,5,3,17,7,1988
N, XP67258,BLABI,3J,,G+4,5,3,17,7,1988
N, E893596,BLUTI,3J,,H+4,5,6,17,7,1988
N,  6K6353,CHIFF,3J,,H+4,5,7,17,7,1988
R, NH52375,GRETI,6,M,H+4,5,6,17,7,1988
N, E893572,ROBIN,3J,,H+4,5,6,17,7,1988
N, E893573,ROBIN,3J,,F+4,5,1,17,7,1988
N, E893574,ROBIN,4,F,H+4,5,5,17,7,1988
N, E893576,ROBIN,3J,,G+4,5,2,17,7,1988
N, E893577,ROBIN,3J,,I+4,5,10,17,7,1988
N, E893578,ROBIN,3J,,F+4,5,1,17,7,1988
N, E893579,ROBIN,3J,,I+4,5,9,17,7,1988
N, E893580,ROBIN,3J,,H+4,5,7,17,7,1988
N, E893598,ROBIN,3J,,H+4,5,7,17,7,1988
N, E893599,ROBIN,3J,,H+4,5,7,17,7,1988
R,  6K6326,WREN,4,,F+4,5,1,2,10,1988
N,  6K6400,WREN,4,,I+4,5,9,2,10,1988
N, XP67266,BLABI,4,F,G+4,5,4,2,10,1988
N, E893695,BLACA,3,,G+4,5,2,2,10,1988
R, E343318,BLUTI,3,,G+4,5,3,2,10,1988
R, E343326,BLUTI,3,,G+4,5,4,2,10,1988
R, E343369,BLUTI,3,,G+4,5,3,2,10,1988
N, E893685,BLUTI,4,,G+4,5,3,2,10,1988
N, E893691,BLUTI,3,,G+4,5,2,2,10,1988
N, E893692,BULLF,3,,H+4,5,6,2,10,1988
