Record.type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
N, A319860,ROBIN,3J,,E+4,2,10,5,7,1981
N, A319861,ROBIN,3J,,C+3,2,2,5,7,1981
N, A319862,ROBIN,3J,,D+3,2,6,5,7,1981
N, A319863,ROBIN,3J,,B+3,2,1,5,7,1981
N, NX76023,SONTH,3J,,B+3,2,1,5,7,1981
N, NX76024,SONTH,4,,C+3,2,3,5,7,1981
R, A319847,WILTI,3,,E+4,2,10,5,7,1981
N, A319865,WILTI,3,,E+4,2,10,5,7,1981
N, A319866,WILTI,3,,E+4,2,10,5,7,1981
N,  5B0115,WREN,2,,B+3,2,1,13,9,1981
N,  5B0116,WREN,2,,C+3,2,4,13,9,1981
N,  5B0117,WREN,4,,D+3,2,6,13,9,1981
N,  5B0119,WREN,3J,,C+3,2,3,13,9,1981
N, XH33684,BLABI,4,F,E+4,2,10,13,9,1981
R, A761302,BLUTI,3J,,C+3,2,2,13,9,1981
N, A761328,BLUTI,3J,,C+3,2,3,13,9,1981
N, A761327,DUNNO,3,,D+3,2,7,13,9,1981
R, NJ02659,GRETI,3,M,B+3,2,1,13,9,1981
R, A319238,ROBIN,4,,B+3,2,1,13,9,1981
N, A761324,ROBIN,3J,,B+3,2,1,13,9,1981
N, A761326,ROBIN,3J,,E+4,2,10,13,9,1981
R, B250004,ROBIN,3J,,C+3,2,2,13,9,1981
R, B250128,ROBIN,3J,,C+3,2,4,13,9,1981
N,  5B0211,WREN,3,,D+3,2,5,8,11,1981
R, XC44240,BLABI,4,F,C+3,2,3,8,11,1981
R, XH33695,BLABI,3,M,B+3,2,1,8,11,1981
N, XH33702,BLABI,3,F,C+3,2,4,8,11,1981
N, XH33703,BLABI,4,F,E+4,2,10,8,11,1981
R, A213985,BLUTI,4,,D+3,2,5,8,11,1981
R, A761083,BLUTI,3,,C+3,2,4,8,11,1981
N, A761405,BLUTI,3,,E+4,2,10,8,11,1981
R, A319789,CHAFF,4,F,C+3,2,2,8,11,1981
N, A761403,COATI,2,,C+3,2,4,8,11,1981
R, A319093,DUNNO,4,,D+3,2,6,8,11,1981
N, A761404,DUNNO,3,,C+3,2,4,8,11,1981
C,  1C2522,GOLDC,2,M,E+4,2,10,8,11,1981
R,  5B0174,GOLDC,2,M,E+4,2,10,8,11,1981
R,  5B0207,GOLDC,2,M,D+3,2,5,8,11,1981
N,  5B0209,GOLDC,2,M,B+3,2,1,8,11,1981
N,  5B0210,GOLDC,2,F,D+3,2,6,8,11,1981
R, A319168,GRETI,4,M,C+3,2,4,8,11,1981
R, A319754,GRETI,4,F,C+3,2,4,8,11,1981
R, B250184,GRETI,3,M,C+3,2,3,8,11,1981
R,  5B0193,LOTTI,2,,C+3,2,4,8,11,1981
R,  5B0194,LOTTI,2,,C+3,2,4,8,11,1981
R,  5B0202,LOTTI,2,,C+3,2,4,8,11,1981
R,  5B0206,LOTTI,2,,C+3,2,4,8,11,1981
R,  8A3059,LOTTI,2,,C+3,2,4,8,11,1981
N, NX76031,REDWI,4,,C+3,2,4,8,11,1981
R,  4B8680,TREEC,2,,C+3,2,2,8,11,1981
R,  5B0173,TREEC,2,,D+3,2,6,8,11,1981
R, A761038,BLUTI,5,,B+3,2,1,14,2,1982
R, A761083,BLUTI,5,,B+3,2,1,14,2,1982
R, KP25622,BULLF,6,M,C+3,2,2,14,2,1982
N, A761493,CHAFF,6,M,B+3,2,1,14,2,1982
R,  8A3059,LOTTI,4,,C+3,2,3,14,2,1982
R,  4B8742,TREEC,4,,B+3,2,1,14,2,1982
N, A761494,YELHA,5,F,B+3,2,1,14,2,1982
R, A319019,BLUTI,6,,E+4,2,9,10,4,1982
R, A761049,BLUTI,5,,C+3,2,4,10,4,1982
R, KP25553,BLUTI,6,,E+4,2,10,10,4,1982
N, A319905,CHAFF,6,F,D+4,2,8,10,4,1982
N, A319907,CHAFF,5,M,C+3,2,2,10,4,1982
R,  4B8752,CHIFF,4,,D+4,2,8,10,4,1982
R, A213486,DUNNO,6,M,B+3,2,1,10,4,1982
R, A319880,DUNNO,5,M,E+4,2,10,10,4,1982
N, A319904,DUNNO,4,M,D+3,2,7,10,4,1982
N, A319908,DUNNO,4,F,C+3,2,4,10,4,1982
N, A319913,DUNNO,6,M,E+4,2,10,10,4,1982
R, A761280,DUNNO,5,M,D+3,2,5,10,4,1982
N, A319912,GRETI,5,M,B+3,2,1,10,4,1982
C, B131756,GRETI,5,F,B+3,2,1,10,4,1982
R,  5B0193,LOTTI,4,,E+4,2,9,10,4,1982
N,  5B0238,LOTTI,4,,E+4,2,9,10,4,1982
R, A213405,ROBIN,4,,B+3,2,1,10,4,1982
R, A319849,ROBIN,4,,D+3,2,5,10,4,1982
N, A319906,ROBIN,5,,C+3,2,2,10,4,1982
R,  4B8680,TREEC,4,,D+4,2,8,10,4,1982
N,  5B0237,WILWA,4,,D+3,2,7,10,4,1982
R,  4B8739,WREN,6,,D+3,2,17,6,6,1982
N,  4B8982,WREN,4,M,D+3,2,17,6,6,1982
R, XH33680,BLABI,5,M,C+3,2,12,6,6,1982
R, XH33737,BLABI,5,M,D+3,2,16,6,6,1982
R, XH33793,BLABI,6,F,C+3,2,12,6,6,1982
N, XH33803,BLABI,6,M,B+3,2,11,6,6,1982
N, A761872,BLACA,4,M,D+4,2,18,6,6,1982
N, A761876,BLACA,4,M,C+3,2,14,6,6,1982
R, B250046,BLUTI,5,F,D+4,2,18,6,6,1982
R, A213169,BULLF,6,M,D+3,2,15,6,6,1982
R, A761369,BULLF,4,F,B+3,2,11,6,6,1982
N, A761873,BULLF,5,F,B+3,2,11,6,6,1982
N, A761874,BULLF,5,M,C+3,2,12,6,6,1982
N, A761878,BULLF,6,M,B+3,2,11,6,6,1982
N, A761879,BULLF,5,M,C+3,2,12,6,6,1982
C, B266705,BULLF,5,F,D+3,2,16,6,6,1982
R, A319084,DUNNO,4,M,D+3,2,17,6,6,1982
R, A319700,DUNNO,4,F,C+3,2,14,6,6,1982
N, NC87125,HOUSP,4,F,C+3,2,12,6,6,1982
N,  4B8977,LOTTI,3J,,E+4,2,20,6,6,1982
N,  4B8978,LOTTI,3J,,E+4,2,20,6,6,1982
N,  4B8979,LOTTI,3J,,E+4,2,20,6,6,1982
R,  8A3125,LOTTI,4,M,E+4,2,20,6,6,1982
N, A761880,ROBIN,3J,,D+3,2,15,6,6,1982
R, NX27330,SONTH,4,M,C+3,2,14,6,6,1982
R, NX76008,SONTH,4,M,D+4,2,18,6,6,1982
R, NX76024,SONTH,4,F,C+3,2,13,6,6,1982
N, NX76056,SONTH,4,M,C+3,2,13,6,6,1982
N, NX76057,SONTH,3J,,B+3,2,11,6,6,1982
N, NX76058,SONTH,3J,,C+3,2,12,6,6,1982
N,  4B8981,WILWA,4,M,C+3,2,13,6,6,1982
N, A761877,YELHA,4,M,C+3,2,13,6,6,1982
R,  5B0324,WREN,3J,,D+3,2,5,12,9,1982
N,  5B0335,WREN,3J,,C+3,2,4,12,9,1982
R, A761638,BLUTI,3J,,C+3,2,4,12,9,1982
N, B250395,BLUTI,3J,,C+3,2,4,12,9,1982
N, B250396,BLUTI,3,,C+3,2,4,12,9,1982
N, B250397,BLUTI,3J,,C+3,2,4,12,9,1982
N, B250398,BLUTI,4,,C+3,2,4,12,9,1982
N, B250387,BULLF,3,,E+4,2,9,12,9,1982
N, B250388,BULLF,3J,,E+4,2,9,12,9,1982
N,  5B0337,GOLDC,3,M,D+3,2,5,12,9,1982
N,  5B0338,GOLDC,3,F,C+3,2,4,12,9,1982
R, B131747,GRETI,4,M,D+3,2,5,12,9,1982
N, B250399,GRETI,4,F,C+3,2,3,12,9,1982
R,  5B0322,LOTTI,2,,C+3,2,4,12,9,1982
N,  5B0339,LOTTI,2,,E+4,2,10,12,9,1982
N,  5B0340,LOTTI,2,,E+4,2,10,12,9,1982
N, B250386,ROBIN,3,,B+3,2,1,12,9,1982
N, B250394,ROBIN,3J,,D+4,2,8,12,9,1982
R,  5B0315,TREEC,2,,C+3,2,4,12,9,1982
N,  5B0336,TREEC,2,,D+3,2,5,12,9,1982
R,  5B0306,WREN,3,,E+4,2,10,5,12,1982
N,  5B0375,WREN,3,,E+4,2,10,5,12,1982
N, XH33836,BLABI,2,F,C+3,2,4,5,12,1982
R, B250426,BLUTI,3,,D+4,2,8,5,12,1982
R, A761403,COATI,2,,D+3,2,7,5,12,1982
C, NJ12277,GREFI,4,M,D+3,2,6,5,12,1982
R, B250351,GRETI,3,F,E+4,2,10,5,12,1982
R,  4B8711,LOTTI,2,,B+3,2,1,5,12,1982
R,  5B0200,LOTTI,2,,D+3,2,6,5,12,1982
R, B250312,ROBIN,3,,C+3,2,3,5,12,1982
R, B250012,WILTI,2,,D+4,2,8,5,12,1982
R, KP25301,WILTI,2,,D+3,2,6,5,12,1982
R, XH33817,BLABI,6,F,C+3,2,4,5,2,1983
N, XH84109,BLABI,5,F,C+3,2,3,5,2,1983
N, XH84110,BLABI,5,F,B+3,2,1,5,2,1983
N, XH84111,BLABI,5,M,B+3,2,1,5,2,1983
N, XH84112,BLABI,5,F,B+3,2,1,5,2,1983
R, A319116,BLUTI,6,,E+4,2,9,5,2,1983
R, A761682,BLUTI,5,,D+4,2,8,5,2,1983
R, A761652,COATI,4,,C+3,2,4,5,2,1983
N, B250606,COATI,4,,C+3,2,3,5,2,1983
N,  5B0382,GOLDC,4,M,E+4,2,10,5,2,1983
R, B250414,GRETI,6,M,D+4,2,8,5,2,1983
N, B250605,GRETI,6,M,B+3,2,1,5,2,1983
N, B250607,GRETI,6,M,E+4,2,10,5,2,1983
R, NJ02941,GRETI,5,M,C+3,2,2,5,2,1983
R, NX76056,SONTH,4,,B+3,2,1,5,2,1983
R,  5B0336,TREEC,4,,D+4,2,8,5,2,1983
N,  5B0404,WREN,4,,C+3,2,2,2,4,1983
R, XH33730,BLABI,6,M,C+3,2,3,2,4,1983
N, XH84124,BLABI,6,M,B+3,2,1,2,4,1983
N, XH84125,BLABI,5,F,C+3,2,2,2,4,1983
N, XH84126,BLABI,5,M,C+3,2,2,2,4,1983
N, B250773,BLUTI,5,,E+4,2,10,2,4,1983
N, B250776,CHAFF,5,M,D+3,2,7,2,4,1983
N,  5B0403,GOLDC,4,F,E+4,2,10,2,4,1983
N, B250775,GRETI,5,M,C+3,2,3,2,4,1983
N, B250783,GRETI,5,F,C+3,2,2,2,4,1983
R, A213405,ROBIN,6,,C+3,2,4,2,4,1983
N, B250784,ROBIN,6,,C+3,2,2,2,4,1983
N, B250785,ROBIN,4,,C+3,2,2,2,4,1983
R,  5B0325,WREN,5,M,E+4,2,19,30,5,1983
R, XH84130,BLABI,3J,,C+3,2,13,30,5,1983
N, B250885,BLACA,4,M,B+3,2,11,30,5,1983
N, B250887,BLACA,4,F,B+3,2,11,30,5,1983
R, A319889,BLUTI,6,F,E+4,2,19,30,5,1983
R, A761586,BLUTI,5,F,D+4,2,18,30,5,1983
R, KR03459,BLUTI,6,M,D+4,2,18,30,5,1983
R, B250844,CHAFF,4,F,B+3,2,11,30,5,1983
R, A319904,DUNNO,6,M,C+3,2,14,30,5,1983
R, B250389,DUNNO,5,M,E+4,2,20,30,5,1983
R,  5B0337,GOLDC,4,M,D+4,2,18,30,5,1983
R,  5B0338,GOLDC,4,F,E+4,2,19,30,5,1983
R, NJ02652,GRETI,6,M,D+3,2,15,30,5,1983
R, B250417,ROBIN,4,M,D+3,2,16,30,5,1983
N, B250884,ROBIN,5,F,D+4,2,18,30,5,1983
N, B250886,ROBIN,3J,,D+3,2,16,30,5,1983
N, B250888,ROBIN,3J,,D+3,2,16,30,5,1983
N, NX27474,SONTH,3J,,B+3,2,11,30,5,1983
R, NX76092,SONTH,4,M,D+3,2,17,30,5,1983
R,  4B8742,TREEC,4,M,C+3,2,12,30,5,1983
N,  5B0433,WILWA,4,M,D+3,2,17,30,5,1983
N,  5B0035,WREN,3,,B+3,2,11,13,8,1983
N, XH33889,BLABI,3J,,D+3,2,17,13,8,1983
N, XH33891,BLABI,3J,,C+3,2,12,13,8,1983
N, B841639,BLACA,3J,,D+3,2,16,13,8,1983
N, B841633,BULLF,3J,F,C+3,2,13,13,8,1983
N, B841638,GRETI,4,F,D+3,2,16,13,8,1983
N, B894049,GRETI,4,M,B+3,2,11,13,8,1983
R,  5B0028,LOTTI,4,,D+3,2,16,13,8,1983
N,  5B0036,LOTTI,4,,D+3,2,16,13,8,1983
N, B841645,ROBIN,3J,,C+3,2,14,13,8,1983
N, B841646,ROBIN,3J,,D+4,2,18,13,8,1983
N, B841647,ROBIN,3,,D+4,2,18,13,8,1983
N, B894056,ROBIN,3J,,C+3,2,14,13,8,1983
N, GM61031,TAWOW,4,F,B+3,2,11,13,8,1983
N, XH84008,BLABI,3,M,E+4,2,9,30,10,1983
R, A761400,BLUTI,4,,E+4,2,10,30,10,1983
R, B250048,BLUTI,4,,E+4,2,9,30,10,1983
N, B250482,BLUTI,3,,D+3,2,7,30,10,1983
N, B250486,BLUTI,3,,E+4,2,9,30,10,1983
R, B250997,BLUTI,3,,E+4,2,9,30,10,1983
R, B841580,BLUTI,3,,D+3,2,7,30,10,1983
R, B894041,BLUTI,3,,E+4,2,10,30,10,1983
R, B841523,COATI,2,,E+4,2,10,30,10,1983
N,  5B0455,GOLDC,2,F,D+3,2,7,30,10,1983
N,  5B0456,GOLDC,2,M,E+4,2,9,30,10,1983
N,  5B0457,GOLDC,2,M,E+4,2,9,30,10,1983
R, B131744,GRETI,4,F,E+4,2,9,30,10,1983
N, B250484,GRETI,3,M,E+4,2,10,30,10,1983
N, B250485,GRETI,3,M,E+4,2,9,30,10,1983
R, NN18014,GRETI,3,M,B+3,2,1,30,10,1983
N, NX27491,SONTH,2,,D+3,2,6,30,10,1983
R, XH33730,BLABI,6,M,C+3,2,2,19,2,1984
R, XH33832,BLABI,6,F,D+3,2,5,19,2,1984
R, XH33833,BLABI,6,M,D+4,2,8,19,2,1984
R, A761633,BLUTI,6,,C+3,2,4,19,2,1984
R, B250496,CHAFF,5,M,E+4,2,10,19,2,1984
R, B250389,DUNNO,6,,E+4,2,10,19,2,1984
N,  8B5101,GOLDC,6,F,D+3,2,5,19,2,1984
N,  8B5102,GOLDC,4,M,D+3,2,5,19,2,1984
R, B250414,GRETI,6,M,D+3,2,6,19,2,1984
R,  5B0353,LOTTI,4,,D+3,2,6,19,2,1984
R,  5B0031,TREEC,4,,D+4,2,8,19,2,1984
R,  5B0227,TREEC,4,,D+4,2,8,19,2,1984
R, B250011,WILTI,4,,D+3,2,6,19,2,1984
R,  5B0324,WREN,6,M,D+3,2,5,14,4,1984
R, A761669,BLUTI,6,,C+3,2,4,14,4,1984
R, B250537,BLUTI,6,M,B+3,2,1,14,4,1984
N, B894405,BULLF,6,M,C+3,2,4,14,4,1984
R, B250731,CHAFF,6,M,C+3,2,4,14,4,1984
R, B894023,DUNNO,5,,B+3,2,1,14,4,1984
R, B894036,DUNNO,5,M,D+3,2,7,14,4,1984
N, B894400,DUNNO,5,F,D+4,2,8,14,4,1984
N, B894402,DUNNO,5,M,B+3,2,1,14,4,1984
N, B894403,DUNNO,5,M,D+3,2,7,14,4,1984
R, NJ02652,GRETI,6,M,D+3,2,7,14,4,1984
N, XP67016,GRSWO,4,F,D+3,2,7,14,4,1984
R, B894139,ROBIN,6,F,D+3,2,7,14,4,1984
N, B894401,ROBIN,6,M,C+3,2,3,14,4,1984
N, NX27497,SONTH,4,,C+3,2,2,14,4,1984
R, NX76056,SONTH,4,M,D+3,2,5,14,4,1984
N,  8B5076,WREN,3J,,E+4,2,10,3,9,1984
N, GK18356,TAWOW,3,F,D+3,2,5,3,9,1984
N,  8B5077,TREEC,3,,E+4,2,10,3,9,1984
R, B841849,WILTI,2,,D+3,2,7,3,9,1984
N, B894471,WILTI,3,,D+3,2,7,3,9,1984
R,  5B0450,WREN,4,,D+3,2,6,14,10,1984
R,  8B5075,WREN,2,,D+4,2,8,14,10,1984
R, XP67032,BLABI,4,F,D+3,2,5,14,10,1984
R, B894603,BLUTI,3,,E+4,2,10,14,10,1984
N, B894767,BLUTI,3,,D+3,2,7,14,10,1984
N, B894768,BLUTI,3,,C+3,2,4,14,10,1984
N, B894771,BLUTI,3,,E+4,2,10,14,10,1984
N, B894772,BLUTI,3,,E+4,2,10,14,10,1984
N, B894773,BLUTI,3,,E+4,2,10,14,10,1984
N, B894774,BLUTI,3,,E+4,2,10,14,10,1984
N, B894769,DUNNO,3,,D+3,2,7,14,10,1984
N,  8B5090,GOLDC,3,M,D+3,2,5,14,10,1984
N,  8B5092,GOLDC,2,F,B+3,2,1,14,10,1984
N,  8B5093,GOLDC,2,M,C+3,2,4,14,10,1984
N,  8B5094,GOLDC,2,M,D+3,2,7,14,10,1984
N,  8B5095,GOLDC,2,M,B+3,2,1,14,10,1984
N, B894766,ROBIN,3,,E+4,2,9,14,10,1984
N, B894770,ROBIN,3,,C+3,2,4,14,10,1984
N,  8B5091,TREEC,2,,E+4,2,9,14,10,1984
N,  8B5164,WREN,3,,C+3,2,2,18,11,1984
R, A761480,BLUTI,4,,E+4,2,10,18,11,1984
R, B841610,BLUTI,4,,C+3,2,3,18,11,1984
N, B894788,BULLF,4,M,C+3,2,2,18,11,1984
N, B894789,COATI,2,,E+4,2,10,18,11,1984
R, B894377,DUNNO,4,,C+3,2,3,18,11,1984
N, B894787,ROBIN,3,,D+3,2,6,18,11,1984
R,  5B0450,WREN,6,,D+3,2,6,17,2,1985
N, XP67098,BLABI,5,M,D+3,2,7,17,2,1985
R, A761600,BLUTI,6,,B+3,2,1,17,2,1985
R, B250372,BLUTI,6,,C+3,2,4,17,2,1985
R, B250537,BLUTI,6,,B+3,2,1,17,2,1985
R, B841584,BLUTI,6,,C+3,2,2,17,2,1985
N, B841880,BLUTI,5,,D+3,2,6,17,2,1985
N, B841882,BLUTI,5,,D+3,2,6,17,2,1985
R, B894450,BLUTI,6,,C+3,2,2,17,2,1985
R, A761652,COATI,6,,D+3,2,6,17,2,1985
R, B894371,COATI,6,,C+3,2,2,17,2,1985
R, B894782,DUNNO,5,,D+3,2,5,17,2,1985
R,  8B5163,GOLDC,4,M,E+4,2,9,17,2,1985
N,  8B5186,GOLDC,4,M,E+4,2,10,17,2,1985
N,  8B5187,GOLDC,4,F,E+4,2,10,17,2,1985
N,  8B5189,GOLDC,4,,C+3,2,4,17,2,1985
R, B894380,GRETI,6,M,C+3,2,3,17,2,1985
R, NH52387,GRETI,5,F,B+3,2,1,17,2,1985
R,  5B0196,LOTTI,4,,B+3,2,1,17,2,1985
R,  8B5130,LOTTI,4,,D+3,2,5,17,2,1985
R,  8B5153,LOTTI,4,,D+3,2,5,17,2,1985
R,  8B5156,LOTTI,4,,D+3,2,5,17,2,1985
R,  8B5165,LOTTI,4,,D+3,2,5,17,2,1985
R,  8B5170,LOTTI,4,,C+3,2,3,17,2,1985
R,  8B5171,LOTTI,4,,D+3,2,5,17,2,1985
R,  8B5178,LOTTI,4,,C+3,2,4,17,2,1985
R,  8B5179,LOTTI,4,,C+3,2,4,17,2,1985
R, NH49719,NUTHA,4,,B+3,2,1,17,2,1985
N, NX76126,REDWI,4,,B+3,2,1,17,2,1985
R, B250367,ROBIN,6,,B+3,2,1,17,2,1985
R, B894766,ROBIN,4,,B+3,2,1,17,2,1985
R,  8B5051,TREEC,4,,D+3,2,5,17,2,1985
N,  8B5185,TREEC,4,,D+4,2,8,17,2,1985
R, B841848,WILTI,4,,C+3,2,2,17,2,1985
R, XH33730,BLABI,6,M,C+3,2,2,28,4,1985
R, XH84013,BLABI,6,F,E+4,2,10,28,4,1985
N, XP67108,BLABI,6,F,D+3,2,7,28,4,1985
R, B841773,BLACA,4,M,B+3,2,1,28,4,1985
R, B250427,BULLF,6,F,C+3,2,2,28,4,1985
R, B841869,BULLF,5,F,C+3,2,2,28,4,1985
R, B894405,BULLF,6,M,D+3,2,6,28,4,1985
R, B894467,BULLF,5,F,B+3,2,1,28,4,1985
R, C570033,BULLF,6,F,D+3,2,6,28,4,1985
N, C570037,BULLF,5,M,B+3,2,1,28,4,1985
N, C570038,CHAFF,5,F,C+3,2,2,28,4,1985
R, A761403,COATI,4,M,D+4,2,8,28,4,1985
R, B894386,GRETI,6,M,B+3,2,1,28,4,1985
R, C570027,GRETI,5,M,B+3,2,1,28,4,1985
N, C570039,GRETI,5,F,D+3,2,6,28,4,1985
R,  8B5107,LOTTI,4,,B+3,2,1,28,4,1985
R,  8B5157,LOTTI,4,F,C+3,2,2,28,4,1985
N, C570035,ROBIN,6,M,E+4,2,10,28,4,1985
N, C570036,ROBIN,5,,D+3,2,6,28,4,1985
R, RX34545,SONTH,5,M,C+3,2,2,28,4,1985
N,  8B5202,WILWA,4,,B+3,2,1,28,4,1985
N, XP67139,BLABI,3J,M,B+3,2,11,10,8,1985
R, C570176,GRETI,4,M,D+3,2,16,10,8,1985
N, C570186,ROBIN,3J,,D+3,2,16,10,8,1985
N, C570187,ROBIN,3J,,D+4,2,18,10,8,1985
N, NX76150,SONTH,6,,C+3,2,14,10,8,1985
N, NX76464,SONTH,5,,C+3,2,13,10,8,1985
N, DS75973,JAY,2,,C+3,2,4,6,10,1985
N, C570259,BLACA,4,F,E+4,2,9,6,10,1985
R, C570134,BLUTI,3,,E+4,2,10,6,10,1985
N, C570256,BLUTI,4,,E+4,2,10,6,10,1985
N, C570261,BLUTI,3,,C+3,2,4,6,10,1985
N, C570262,BLUTI,3,M,C+3,2,4,6,10,1985
N, C570263,BLUTI,3,,E+4,2,10,6,10,1985
R, C683094,BLUTI,3,,E+4,2,9,6,10,1985
R, C683096,BLUTI,3,,E+4,2,9,6,10,1985
R, B894043,COATI,4,,E+4,2,9,6,10,1985
N, C570258,COATI,3,,E+4,2,9,6,10,1985
N, C570260,COATI,3,,E+4,2,9,6,10,1985
N,  6K6020,GOLDC,2,F,E+4,2,10,6,10,1985
N,  6K6022,GOLDC,2,M,E+4,2,10,6,10,1985
R, C570248,GRETI,3,M,E+4,2,10,6,10,1985
R, C570249,GRETI,3,F,D+3,2,7,6,10,1985
N, C570257,GRETI,3,F,D+3,2,6,6,10,1985
R, NH52375,GRETI,4,M,E+4,2,10,6,10,1985
N,  6K6013,LOTTI,2,,E+4,2,9,6,10,1985
N,  6K6015,LOTTI,2,,E+4,2,9,6,10,1985
N,  6K6016,LOTTI,2,,E+4,2,10,6,10,1985
N,  6K6017,LOTTI,2,,E+4,2,10,6,10,1985
N,  6K6018,LOTTI,2,,E+4,2,10,6,10,1985
N,  6K6019,LOTTI,2,,E+4,2,10,6,10,1985
N, C570264,MARTI,2,,E+4,2,10,6,10,1985
N, DA20204,SPARR,3,M,E+4,2,10,6,10,1985
N,  6K6014,TREEC,2,,E+4,2,9,6,10,1985
N,  6K6021,TREEC,2,,E+4,2,10,6,10,1985
R, C570169,WILTI,2,,E+4,2,9,6,10,1985
N,  6K6060,GOLDC,2,M,D+4,2,8,8,12,1985
N, C570297,GRETI,3,M,E+4,2,10,8,12,1985
R, NJ02652,GRETI,4,M,D+3,2,7,8,12,1985
R, XH33833,BLABI,6,M,E+4,2,10,16,2,1986
R, A761403,COATI,4,,D+3,2,7,16,2,1986
R, C570127,DUNNO,4,,E+4,2,10,16,2,1986
R,  6K6051,GOLDC,4,M,D+3,2,5,16,2,1986
R, B894386,GRETI,6,M,B+3,2,1,16,2,1986
R, C570027,GRETI,6,M,B+3,2,1,16,2,1986
N, C570342,GRETI,5,M,B+3,2,1,16,2,1986
R, B894471,WILTI,4,,E+4,2,10,16,2,1986
N, RB06561,BLABI,5,M,E+4,2,10,11,5,1986
N, HX19522,BLACA,4,F,E+4,2,9,11,5,1986
R, B250372,BLUTI,6,M,D+3,2,5,11,5,1986
R, B894773,BLUTI,6,,C+3,2,4,11,5,1986
N, HX19520,BLUTI,6,,D+4,2,8,11,5,1986
R, C570033,BULLF,6,F,B+3,2,1,11,5,1986
N, HX19518,CHAFF,5,F,B+3,2,1,11,5,1986
N, HX19523,CHAFF,5,M,E+4,2,10,11,5,1986
R, C570176,GRETI,6,M,B+3,2,1,11,5,1986
R, HX19506,ROBIN,6,F,D+3,2,6,11,5,1986
N, HX19516,ROBIN,6,F,D+3,2,5,11,5,1986
N, HX19517,ROBIN,4,M,D+3,2,5,11,5,1986
R,  8B5077,TREEC,4,F,D+3,2,6,11,5,1986
R, B841848,WILTI,4,M,D+3,2,6,11,5,1986
N,  6K6081,WREN,5,F,B+3,2,1,22,6,1986
R, RB06531,BLABI,5,M,D+3,2,6,22,6,1986
R, RB06580,BLABI,3J,,C+3,2,3,22,6,1986
N, RB06588,BLABI,6,M,C+3,2,3,22,6,1986
N, RB06589,BLABI,6,M,D+4,2,8,22,6,1986
N, RB06590,BLABI,5,F,D+3,2,7,22,6,1986
R, XH33888,BLABI,6,M,D+3,2,7,22,6,1986
N, HX19574,BLACA,4,F,D+3,2,6,22,6,1986
N, HX19575,BLACA,4,M,E+4,2,9,22,6,1986
N, HX19576,BLACA,4,M,E+4,2,10,22,6,1986
R, B841866,BULLF,6,M,D+3,2,6,22,6,1986
R, B841869,BULLF,6,F,D+3,2,5,22,6,1986
R, C570172,BULLF,6,M,D+3,2,5,22,6,1986
R, HX19513,BULLF,5,M,D+3,2,5,22,6,1986
N, HX19579,BULLF,5,F,B+3,2,1,22,6,1986
N, HX19580,BULLF,5,M,B+3,2,1,22,6,1986
N, HX19581,BULLF,5,M,B+3,2,1,22,6,1986
N, HX19587,BULLF,5,F,D+3,2,6,22,6,1986
N, HX19577,DUNNO,5,,C+3,2,3,22,6,1986
R, B894375,GRETI,6,F,B+3,2,1,22,6,1986
R, B894770,ROBIN,6,M,C+3,2,3,22,6,1986
N, HX19573,ROBIN,4,F,C+3,2,3,22,6,1986
R, NX76133,SONTH,4,M,E+4,2,9,22,6,1986
N, NX76487,SONTH,4,F,E+4,2,10,22,6,1986
N, NX76497,SONTH,3J,,C+3,2,3,22,6,1986
N, RA67201,BLABI,3J,M,C+3,2,4,31,8,1986
N, RA67202,BLABI,3J,F,D+3,2,5,31,8,1986
R, C570178,BLUTI,4,,D+3,2,6,31,8,1986
N, HX19723,ROBIN,3J,,D+3,2,6,31,8,1986
N, FR83607,WOODP,3,,B+3,2,1,31,8,1986
N, DA51804,JAY,4,,D+3,2,7,21,12,1986
R, C570263,BLUTI,4,,B+3,2,1,21,12,1986
R, C683391,BLUTI,3,,C+3,2,3,21,12,1986
N, HX19780,BLUTI,3,,E+4,2,10,21,12,1986
R, B250427,BULLF,4,F,E+4,2,10,21,12,1986
N, HX19781,BULLF,3,F,E+4,2,10,21,12,1986
R, NJ02652,GRETI,4,M,C+3,2,2,21,12,1986
R,  6K6046,LOTTI,2,,C+3,2,2,21,12,1986
R,  6K6135,LOTTI,2,,E+4,2,10,21,12,1986
R, HX19612,ROBIN,3,,D+4,2,8,21,12,1986
N,  6K6158,TREEC,2,,B+3,2,1,21,12,1986
R, HX19611,WILTI,2,,C+3,2,2,21,12,1986
R, B894579,BLUTI,6,,B+3,2,1,22,2,1987
R, C683055,BLUTI,6,,D+3,2,6,22,2,1987
R, C683393,BLUTI,5,,D+3,2,6,22,2,1987
R, C683415,BLUTI,5,,D+3,2,6,22,2,1987
N, HX19827,BLUTI,6,,D+3,2,5,22,2,1987
N, HX19821,CHAFF,5,M,B+3,2,1,22,2,1987
N, HX19822,CHAFF,6,M,B+3,2,1,22,2,1987
N,  6K6166,GOLDC,4,M,D+3,2,5,22,2,1987
R, B894375,GRETI,6,F,D+4,2,8,22,2,1987
R, C570027,GRETI,6,M,C+3,2,2,22,2,1987
R, HX19814,GRETI,5,M,E+4,2,9,22,2,1987
N, HX19823,GRETI,5,M,E+4,2,10,22,2,1987
