Record type,Ring,Species,Age,Sex,Grid,Site,Net,Day,Month,Year
R, S078898,BLUTI,5,F,K+0,4,7,3,6,2018
R, ANA7235,BULLF,6,M,K+0,4,9,3,6,2018
N, ANA7258,BULLF,6,F,K+0,4,9,3,6,2018
N, ANA7259,BULLF,5,M,M+0,4,2,3,6,2018
R, Z782605,BULLF,6,M,M+0,4,1,3,6,2018
R, ANA7065,COATI,5,,L+1,4,5,3,6,2018
N, ANA7256,ROBIN,3J,,L+1,4,5,3,6,2018
R, Z782478,ROBIN,4,M,K+0,4,9,3,6,2018
N,  JTE131,TREEC,5,F,K+0,4,10,3,6,2018
N,  JTE179,WREN,3J,,K+0,4,7,19,8,2018
R, LE35446,BLABI,3J,M,L+1,4,5,19,8,2018
N, LE35463,BLABI,3J,M,M+0,4,2,19,8,2018
N, LE35464,BLABI,4,F,L+0,4,4,19,8,2018
N, LE35465,BLABI,3J,M,L+1,4,5,19,8,2018
N, LE35466,BLABI,3J,M,L+1,4,6,19,8,2018
N, ANA7428,BLACA,4,M,L+0,4,4,19,8,2018
N, ANA7430,BLACA,4,F,M+0,4,2,19,8,2018
N, TT49378,DUNNO,3J,,M+0,4,1,19,8,2018
R, ANA7019,GRETI,4,M,L+1,4,5,19,8,2018
R, NZ53101,GRETI,3J,,L+1,4,5,19,8,2018
N, ANA7431,ROBIN,5,,K+0,4,7,19,8,2018
N, ANA7432,ROBIN,3J,,L+1,4,5,19,8,2018
R, Z782478,ROBIN,4,,K+0,4,10,19,8,2018
N, RT55971,SONTH,3J,,M+0,4,2,19,8,2018
R,  AVL402,WREN,4,,M+0,4,2,28,10,2018
R,  AVL422,WREN,4,,K+0,4,10,28,10,2018
N,  JTE338,WREN,3,,M+0,4,2,28,10,2018
N,  JTE339,WREN,3,,L+1,4,6,28,10,2018
N,  JTE341,WREN,3,,L+0,4,4,28,10,2018
N,  JTE342,WREN,3,,M+0,4,1,28,10,2018
N,  JTE343,WREN,4,,M+0,4,1,28,10,2018
N, LE35481,BLABI,4,,M+0,4,1,28,10,2018
R,  JTE327,GOLDC,3,F,L+1,4,6,28,10,2018
R,  JTE328,GOLDC,3,M,K+0,4,10,28,10,2018
R, ANA7181,GRETI,2,F,L+1,4,6,28,10,2018
R, TV35831,GRETI,3,F,L+1,4,6,28,10,2018
R, ANA7348,ROBIN,3,,M+0,4,2,28,10,2018
N, ANA7561,ROBIN,3,,M+0,4,1,28,10,2018
R, Z782721,ROBIN,4,,M+0,4,2,28,10,2018
R,  JTE188,TREEC,3,,L+1,4,6,28,10,2018
R, LE35431,BLABI,6,F,M+0,4,2,14,1,2019
N, LE35497,BLABI,6,M,L+0,4,3,14,1,2019
R, ANA7610,BLUTI,5,,L+0,4,4,14,1,2019
R,  JTE327,GOLDC,5,F,L+0,4,4,14,1,2019
R,  JTE345,GOLDC,5,M,M+0,4,1,14,1,2019
R,  JTE380,GOLDC,4,M,M+0,4,2,14,1,2019
R, NZ53101,GRETI,5,M,L+1,4,5,14,1,2019
R, NZ53229,GRETI,5,F,L+0,4,3,14,1,2019
R, NZ53233,GRETI,5,F,L+0,4,3,14,1,2019
R, TV35831,GRETI,5,F,M+0,4,2,14,1,2019
R, ANA7561,ROBIN,5,,M+0,4,1,14,1,2019
R, LE35466,BLABI,5,M,L+1,4,5,31,3,2019
R, ANA7690,BLUTI,5,,L+0,4,3,31,3,2019
R, ANA7693,BLUTI,5,M,M+0,4,2,31,3,2019
R, S078859,BLUTI,6,,K+0,4,9,31,3,2019
R, Z782613,BLUTI,6,M,L+1,4,5,31,3,2019
N, NZ53003,DUNNO,5,,M+0,4,1,31,3,2019
R,  JTE329,GOLDC,5,F,K+0,4,8,31,3,2019
R,  JTE345,GOLDC,5,M,K+0,4,8,31,3,2019
R, NZ53229,GRETI,5,F,L+0,4,3,31,3,2019
R, NZ53237,GRETI,5,F,K+0,4,9,31,3,2019
R, NZ53277,GRETI,5,M,K+0,4,9,31,3,2019
R, ANA7542,MARTI,5,F,M+0,4,1,31,3,2019
R, TT49388,NUTHA,4,F,L+0,4,3,31,3,2019
R, Z782478,ROBIN,4,M,L+1,4,5,31,3,2019
R, Z782721,ROBIN,6,,L+1,4,5,31,3,2019
N,  JTE424,WREN,5,F,M+0,4,2,2,6,2019
R, LE35265,BLABI,6,F,K+0,4,10,2,6,2019
R, LE35450,BLABI,6,M,L+1,4,5,2,6,2019
R, LK39003,BLABI,6,F,M+0,4,1,2,6,2019
N, LK39035,BLABI,5,M,K+0,4,8,2,6,2019
R, ANA7298,BLACA,4,M,M+0,4,1,2,6,2019
N, ANA7779,BLACA,4,F,M+0,4,1,2,6,2019
N, ANA7780,BLACA,4,M,M+0,4,2,2,6,2019
N, ANA7781,BLACA,4,F,K+0,4,9,2,6,2019
N, ANA7782,BLACA,4,M,K+0,4,9,2,6,2019
N, ANA7791,BLACA,3J,,L+0,4,3,2,6,2019
N, ANA7792,BLACA,3J,,L+0,4,3,2,6,2019
N, ANA7793,BLACA,3J,,L+0,4,3,2,6,2019
R, Z782820,BLACA,4,M,L+1,4,6,2,6,2019
N, ANA7789,BULLF,5,F,M+0,4,2,2,6,2019
N, ANA7790,BULLF,5,M,M+0,4,2,2,6,2019
N,  JTE423,CHIFF,4,F,M+0,4,1,2,6,2019
N,  JTE426,CHIFF,4,M,M+0,4,1,2,6,2019
N, ANA7795,CHIFF,4,M,K+0,4,8,2,6,2019
R, Z782409,MARTI,6,M,K+0,4,10,2,6,2019
R, ANA7431,ROBIN,4,F,L+0,4,4,2,6,2019
R, ANA7760,ROBIN,3J,,K+0,4,9,2,6,2019
R,  JTE188,TREEC,5,M,K+0,4,8,2,6,2019
R,  JTE456,WREN,3J,,L+1,4,6,18,8,2019
N,  JTE484,WREN,3J,,L+1,4,6,18,8,2019
N,  JTE500,WREN,5,,L+0,4,3,18,8,2019
N, LK39051,BLABI,3J,,K+0,4,9,18,8,2019
N, LK39052,BLABI,3J,M,L+1,4,5,18,8,2019
N, ANA7926,BLACA,3J,,M+0,4,1,18,8,2019
N, ANA7933,BLACA,3J,,L+1,4,5,18,8,2019
N, ANA7935,BLACA,3J,,L+1,4,5,18,8,2019
N, ANA7937,BLACA,3J,,L+0,4,3,18,8,2019
N, ANA7927,BLUTI,3J,,M+0,4,2,18,8,2019
N, ANA7929,BLUTI,3J,,L+0,4,3,18,8,2019
N, ANA7930,BLUTI,3J,,L+0,4,4,18,8,2019
N, ANA7931,BLUTI,3J,,L+0,4,4,18,8,2019
N, ANA7932,BLUTI,3J,,L+1,4,5,18,8,2019
N, ANA7934,BLUTI,3J,,L+1,4,5,18,8,2019
R, AVC1852,BLUTI,4,,L+0,4,4,18,8,2019
R, AVC1890,BLUTI,3J,,M+0,4,1,18,8,2019
R, AVC1922,BLUTI,3J,,L+1,4,6,18,8,2019
R, AVC1983,BLUTI,3J,,M+0,4,1,18,8,2019
R, AVC1997,BLUTI,3J,,L+1,4,5,18,8,2019
R, AXD9724,BLUTI,3J,,M+0,4,2,18,8,2019
N, ANA7925,BULLF,3J,F,M+0,4,1,18,8,2019
R, Z782947,BULLF,4,M,M+0,4,2,18,8,2019
N,  JTE483,CHIFF,4,,L+1,4,5,18,8,2019
N,  JTE485,CHIFF,4,,L+1,4,5,18,8,2019
N,  JTE486,CHIFF,2,,M+0,4,1,18,8,2019
N,  JTE488,CHIFF,3J,,M+0,4,2,18,8,2019
N,  JTE492,CHIFF,3J,,M+0,4,2,18,8,2019
N,  JTE498,CHIFF,3J,,L+1,4,5,18,8,2019
N, ANA7924,COATI,3,,M+0,4,2,18,8,2019
N, ANA7928,GRETI,3J,F,L+0,4,3,18,8,2019
R, NZ53229,GRETI,4,,L+1,4,6,18,8,2019
N,  JTE487,LOTTI,2,,M+0,4,1,18,8,2019
N,  JTE490,LOTTI,2,,M+0,4,2,18,8,2019
N,  JTE491,LOTTI,2,,M+0,4,2,18,8,2019
N,  JTE493,LOTTI,2,,L+0,4,3,18,8,2019
N,  JTE494,LOTTI,2,,L+0,4,4,18,8,2019
N,  JTE495,LOTTI,2,,L+1,4,5,18,8,2019
N,  JTE496,LOTTI,2,,L+1,4,5,18,8,2019
N,  JTE497,LOTTI,2,,L+1,4,5,18,8,2019
N,  JTE499,LOTTI,2,,L+0,4,4,18,8,2019
R, ANA7431,ROBIN,4,,K+0,4,8,18,8,2019
R, ANA7818,ROBIN,3,,L+1,4,6,18,8,2019
N, ANA7922,ROBIN,4,,L+1,4,5,18,8,2019
N, ANA7936,ROBIN,3,,L+0,4,3,18,8,2019
R, Z782475,ROBIN,4,,L+1,4,6,18,8,2019
R,  JTE086,TREEC,4,,L+0,4,3,18,8,2019
N,  JTE489,WILWA,3J,,M+0,4,2,18,8,2019
R,  JTE109,WREN,4,,L+0,4,3,27,10,2019
R,  JTE484,WREN,3,,L+1,4,6,27,10,2019
N,  JTE534,WREN,3,,L+0,4,3,27,10,2019
N,  JTE546,WREN,3,,L+1,4,6,27,10,2019
R, LE35213,BLABI,4,M,K+0,4,9,27,10,2019
R, LE35357,BLABI,4,F,L+0,4,4,27,10,2019
R, ANA7610,BLUTI,4,,L+1,4,5,27,10,2019
R, Z782611,BLUTI,4,,M+0,4,1,27,10,2019
N, ANE3050,BULLF,3,F,L+0,4,4,27,10,2019
N, ANE3051,BULLF,3,F,L+1,4,6,27,10,2019
R,  JTE423,CHIFF,2,,M+0,4,1,27,10,2019
N,  JTE535,GOLDC,2,M,M+0,4,2,27,10,2019
N,  JTE538,GOLDC,3,F,L+1,4,6,27,10,2019
R,  JTE493,LOTTI,2,,K+0,4,10,27,10,2019
R,  JTE494,LOTTI,2,,M+0,4,1,27,10,2019
R,  JTE499,LOTTI,2,,M+0,4,1,27,10,2019
R, ANA7431,ROBIN,4,,L+1,4,6,27,10,2019
N, ANE3042,ROBIN,3,,L+0,4,4,27,10,2019
N, ANE3043,ROBIN,3,,L+1,4,5,27,10,2019
R, Z782478,ROBIN,4,,L+0,4,4,27,10,2019
R,  JTE188,TREEC,4,,K+0,4,7,27,10,2019
R,  JTE319,TREEC,4,,L+1,4,5,27,10,2019
R,  JTE463,TREEC,3,,K+0,4,7,27,10,2019
R,  JTE530,TREEC,3,,L+0,4,4,27,10,2019
C,7630012,BLABI,5,F,K+0,4,9,19,1,2020
R, LE35357,BLABI,6,F,K+0,4,8,19,1,2020
R, LE35431,BLABI,6,F,L+0,4,4,19,1,2020
R, LE35470,BLABI,6,M,M+0,4,1,19,1,2020
N, LK39087,BLABI,5,F,L+0,4,3,19,1,2020
R, ANE3113,BLUTI,5,,M+0,4,1,19,1,2020
R,  JTE535,GOLDC,6,M,L+0,4,4,19,1,2020
R,  JTE538,GOLDC,5,F,K+0,4,10,19,1,2020
R, ANA7685,GRETI,6,M,K+0,4,10,19,1,2020
R, NZ53229,GRETI,6,F,K+0,4,10,19,1,2020
R, ANE3042,ROBIN,5,,L+0,4,4,19,1,2020
R, ANE3043,ROBIN,5,,K+0,4,7,19,1,2020
R, Z782478,ROBIN,6,,L+0,4,4,19,1,2020
R,  JTE188,TREEC,6,,K+0,4,10,19,1,2020
R,  JTE463,TREEC,5,,M+0,4,1,19,1,2020
R,  JTE612,WREN,4,,L+0,4,3,9,8,2020
N,  JTE630,WREN,3J,,L+1,4,5,9,8,2020
N,  JTE631,WREN,3J,,K+0,4,9,9,8,2020
N, LK39112,BLABI,3J,M,K+0,4,8,9,8,2020
R, ANE3112,BLUTI,4,,M+0,4,2,9,8,2020
R, ANA7063,BULLF,4,F,L+0,4,4,9,8,2020
N, ANE3271,BULLF,6,M,M+0,4,1,9,8,2020
N, ANE3273,BULLF,3J,,M+0,4,2,9,8,2020
N, ANE3276,BULLF,3J,,L+0,4,3,9,8,2020
N, ANE3277,BULLF,3J,,L+0,4,3,9,8,2020
N, ANE3278,BULLF,3J,,L+0,4,3,9,8,2020
N, ANE3280,BULLF,3J,,L+1,4,6,9,8,2020
N, ANE3279,CHAFF,4,F,K+0,4,10,9,8,2020
N, NZ53078,DUNNO,3J,,L+1,4,5,9,8,2020
N, NZ53079,DUNNO,3J,,K+0,4,7,9,8,2020
R, ANA7542,MARTI,4,,L+1,4,6,9,8,2020
R, ANE3258,ROBIN,3,,K+0,4,8,9,8,2020
N, ANE3272,ROBIN,3J,,L+0,4,4,9,8,2020
N, RF28900,SONTH,4,,M+0,4,1,9,8,2020
N, RW74326,SONTH,4,,L+1,4,5,9,8,2020
N,  JTE683,WREN,3J,,L+0,4,3,18,10,2020
N,  JTE689,WREN,3,,M+0,4,2,18,10,2020
R, LK39052,BLABI,4,M,L+1,4,6,18,10,2020
R, ANE3181,BLUTI,4,,M+0,4,2,18,10,2020
R, ANE3207,BLUTI,4,,M+0,4,2,18,10,2020
R, ANE3347,BLUTI,4,,K+0,4,8,18,10,2020
N, ANE3411,BULLF,4,F,M+0,4,2,18,10,2020
R,  JTE644,GOLDC,3,F,M+0,4,1,18,10,2020
N,  JTE681,GOLDC,3,M,M+0,4,1,18,10,2020
N,  JTE682,GOLDC,2,M,M+0,4,1,18,10,2020
N,  JTE687,GOLDC,4,F,L+1,4,6,18,10,2020
N,  JTE690,GOLDC,4,M,K+0,4,8,18,10,2020
N,  JTE691,GOLDC,3,F,K+0,4,8,18,10,2020
N,  JTE697,GOLDC,3,F,L+1,4,6,18,10,2020
N, ANE3409,GRETI,3,F,M+0,4,1,18,10,2020
N, ANE3410,GRETI,3,F,M+0,4,2,18,10,2020
R,  JTE390,LOTTI,2,,L+1,4,6,18,10,2020
R,  JTE524,LOTTI,2,,L+0,4,4,18,10,2020
R,  JTE606,LOTTI,2,,L+1,4,6,18,10,2020
R,  JTE680,LOTTI,2,,M+0,4,2,18,10,2020
N,  JTE684,LOTTI,2,,L+0,4,4,18,10,2020
N,  JTE686,LOTTI,2,,L+1,4,6,18,10,2020
R, ANE3253,MARTI,3,,M+0,4,1,18,10,2020
N, ANE3402,ROBIN,3,,L+0,4,4,18,10,2020
N, ANE3404,ROBIN,4,,L+0,4,4,18,10,2020
N, DS75979,SPARR,3,M,K+0,4,8,18,10,2020
R,  JTE188,TREEC,4,,M+0,4,1,18,10,2020
R,  JTE624,TREEC,3,,M+0,4,1,18,10,2020
N,  JTE685,TREEC,4,,L+1,4,6,18,10,2020
R,  AXD443,WREN,5,F,L+0,4,4,4,4,2021
N,  JTE745,WREN,5,,L+0,4,3,4,4,2021
N,  JTE748,WREN,5,,K+0,4,10,4,4,2021
N,  JTE753,WREN,5,,K+0,4,7,4,4,2021
R, LE35466,BLABI,6,M,K+0,4,9,4,4,2021
R, LE35470,BLABI,6,M,L+0,4,3,4,4,2021
N, LK39152,BLABI,6,M,L+0,4,4,4,4,2021
N, LK39153,BLABI,6,F,L+1,4,5,4,4,2021
R, ANA7780,BLACA,4,M,M+0,4,2,4,4,2021
R, ANE3321,BLACA,4,F,L+0,4,4,4,4,2021
N, AJN3502,BLUTI,5,,L+0,4,4,4,4,2021
R, ANE3383,BLUTI,5,,K+0,4,10,4,4,2021
R, ANE3384,BLUTI,5,,L+0,4,3,4,4,2021
R, ANE3448,BLUTI,5,,L+0,4,4,4,4,2021
N, ANE3489,BLUTI,6,,L+0,4,4,4,4,2021
N, ANE3494,BLUTI,5,,K+0,4,10,4,4,2021
R, S078686,BLUTI,6,,L+1,4,5,4,4,2021
N, ANE3498,BULLF,5,M,L+0,4,4,4,4,2021
N,  JTE746,CHIFF,4,M,K+0,4,10,4,4,2021
N,  JTE750,CHIFF,4,,L+0,4,4,4,4,2021
N,  JTE751,CHIFF,4,,L+0,4,4,4,4,2021
N,  JTE752,CHIFF,4,,K+0,4,9,4,4,2021
N, TY35005,DUNNO,5,F,L+1,4,6,4,4,2021
N, TY35006,DUNNO,4,,K+0,4,9,4,4,2021
N, TY35007,DUNNO,5,,L+0,4,4,4,4,2021
R, ANA7477,GRETI,6,F,K+0,4,10,4,4,2021
R, ANA7648,GRETI,6,F,L+1,4,6,4,4,2021
R, ANA7685,GRETI,6,M,K+0,4,10,4,4,2021
R, NZ53229,GRETI,6,F,L+0,4,4,4,4,2021
N, ANE3492,ROBIN,5,,L+1,4,6,4,4,2021
N, ANE3493,ROBIN,6,F,K+0,4,10,4,4,2021
N, RW74333,SONTH,6,F,L+0,4,3,4,4,2021
N, RW74334,SONTH,5,,K+0,4,7,4,4,2021
N, GV40487,TAWOW,4,,K+0,4,10,4,4,2021
R,  JTE188,TREEC,6,,K+0,4,8,4,4,2021
R,  JTE262,TREEC,6,M,K+0,4,9,4,4,2021
R,  JTE685,TREEC,6,,K+0,4,7,4,4,2021
R, LK39152,BLABI,6,M,L+1,4,5,30,5,2021
N, LK39167,BLABI,5,F,K+0,4,9,30,5,2021
N, AJN3547,BLACA,4,M,M+0,4,2,30,5,2021
N, AJN3548,BLACA,4,F,M+0,4,1,30,5,2021
R, ANA7780,BLACA,4,M,L+0,4,3,30,5,2021
R, TY35007,DUNNO,4,,L+1,4,6,30,5,2021
R, ANA7477,GRETI,6,F,K+0,4,9,30,5,2021
R, ANE3492,ROBIN,5,M,L+1,4,6,30,5,2021
R, RW74333,SONTH,4,F,M+0,4,1,30,5,2021
R, RW74334,SONTH,5,M,M+0,4,2,30,5,2021
N, RW74345,SONTH,5,M,L+1,4,6,30,5,2021
N,  JTE815,WREN,4,,M+0,4,1,8,8,2021
N,  JTE816,WREN,3J,,L+0,4,3,8,8,2021
N,  JTE817,WREN,4,,M+0,4,2,8,8,2021
R, LK39167,BLABI,4,F,L+0,4,4,8,8,2021
N, LK39178,BLABI,4,F,L+1,4,5,8,8,2021
N, LK39179,BLABI,5,F,M+0,4,1,8,8,2021
N, LK39180,BLABI,3J,,K+0,4,7,8,8,2021
N, AJN3595,BLACA,3J,,M+0,4,2,8,8,2021
R, AJN3539,BULLF,6,M,L+1,4,5,8,8,2021
R, ANA7347,BULLF,6,F,L+1,4,5,8,8,2021
N,  JTE820,CHIFF,3J,,L+1,4,6,8,8,2021
N, AJN3598,COATI,3J,,L+1,4,5,8,8,2021
R, ANA7124,COATI,4,,M+0,4,2,8,8,2021
R, TY35005,DUNNO,4,,L+0,4,4,8,8,2021
R, TY35007,DUNNO,2,,L+0,4,4,8,8,2021
R, ANE3464,GRETI,4,,M+0,4,2,8,8,2021
R,  JTE494,LOTTI,2,,L+1,4,5,8,8,2021
N,  JTE821,LOTTI,2,,L+1,4,6,8,8,2021
R, AJN3567,ROBIN,3J,,M+0,4,2,8,8,2021
N, AJN3594,ROBIN,3,,L+0,4,3,8,8,2021
N, AJN3596,ROBIN,3,,K+0,4,8,8,8,2021
N, AJN3597,ROBIN,3J,,M+0,4,1,8,8,2021
N, AJN3602,ROBIN,3J,,M+0,4,2,8,8,2021
R, ANE3402,ROBIN,4,,L+1,4,5,8,8,2021
N, EY42364,SPARR,5,F,K+0,4,7,8,8,2021
R,  JTE621,TREEC,4,,L+1,4,6,8,8,2021
N,  JTE818,TREEC,3J,,L+1,4,6,8,8,2021
N,  JTE819,TREEC,3J,,L+1,4,6,8,8,2021
R,  AXD443,WREN,2,,L+0,4,4,11,11,2021
R,  AXD479,WREN,4,,K+0,4,9,11,11,2021
R,  JTE733,WREN,4,,M+0,4,2,11,11,2021
R,  JTE745,WREN,4,,L+0,4,3,11,11,2021
R, LE35409,BLABI,4,F,M+0,4,1,11,11,2021
R, LK39179,BLABI,4,F,M+0,4,1,11,11,2021
N, LK39194,BLABI,4,F,K+0,4,7,11,11,2021
N, LK39195,BLABI,3,M,M+0,4,1,11,11,2021
N, AJN3678,BLUTI,3,,M+0,4,2,11,11,2021
R, ANA7944,BLUTI,4,,M+0,4,1,11,11,2021
R, ANE3207,BLUTI,4,,M+0,4,1,11,11,2021
R, ANE3384,BLUTI,4,,M+0,4,1,11,11,2021
N, LK39196,GRSWO,3,M,L+1,4,6,11,11,2021
R,  JTE608,LOTTI,2,,M+0,4,1,11,11,2021
N, AJN3677,ROBIN,3,,K+0,4,10,11,11,2021
N, AJN3679,ROBIN,3,,K+0,4,10,11,11,2021
R, ANA7348,ROBIN,4,,L+0,4,3,11,11,2021
R, ANE3492,ROBIN,2,,L+1,4,6,11,11,2021
N, RX91276,SONTH,4,,K+0,4,10,11,11,2021
R, LK39167,BLABI,6,F,L+1,4,5,23,1,2022
R, ANE3167,BLUTI,6,,L+1,4,5,23,1,2022
N, TY35060,DUNNO,6,,M+0,4,2,23,1,2022
N, TY35061,DUNNO,5,,M+0,4,1,23,1,2022
R, AJN3602,ROBIN,5,,L+0,4,3,23,1,2022
R, AJN3695,ROBIN,4,,L+0,4,3,23,1,2022
N, AJN3757,ROBIN,6,,K+0,4,10,23,1,2022
R, ANE3402,ROBIN,6,,L+0,4,3,23,1,2022
R, ANE3492,ROBIN,6,,L+0,4,3,23,1,2022
R, RW74349,SONTH,6,,M+0,4,1,23,1,2022
R, RX91272,SONTH,4,,K+0,4,9,23,1,2022
R,  AXD443,WREN,6,,L+1,4,6,27,3,2022
N, LK39235,BLABI,6,F,M+0,4,2,27,3,2022
N, AJN3845,BULLF,6,F,L+1,4,5,27,3,2022
N, AJN3846,BULLF,6,M,L+1,4,5,27,3,2022
R, ANE3498,BULLF,6,M,L+1,4,5,27,3,2022
N,  JTE904,CHIFF,5,,K+0,4,10,27,3,2022
R, TY35043,DUNNO,5,M,M+0,4,1,27,3,2022
N, TY35064,DUNNO,5,,M+0,4,1,27,3,2022
R,  JTE862,GOLDC,4,M,L+1,4,6,27,3,2022
R,  JTE863,GOLDC,5,F,K+0,4,8,27,3,2022
R, AJN3566,MARTI,5,,M+0,4,2,27,3,2022
N,  JTE936,WREN,6,M,M+0,4,2,29,5,2022
N,  JTE947,WREN,5,F,K+0,4,7,29,5,2022
R, LK39228,BLABI,6,M,K+0,4,10,29,5,2022
R, AJN3869,BLACA,4,F,L+0,4,3,29,5,2022
N, AJN3906,BLACA,4,F,M+0,4,1,29,5,2022
N, AJN3907,BLACA,4,M,M+0,4,2,29,5,2022
R, AJN3835,BLUTI,5,,M+0,4,1,29,5,2022
R, ANE3207,BLUTI,6,F,L+1,4,5,29,5,2022
N, AJN3908,BULLF,5,F,K+0,4,8,29,5,2022
R,  JTE910,CHIFF,4,M,K+0,4,8,29,5,2022
N,  JTE937,CHIFF,4,M,L+0,4,4,29,5,2022
N,  JTE938,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE939,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE940,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE941,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE942,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE943,CHIFF,4,F,L+0,4,4,29,5,2022
N,  JTE944,CHIFF,3J,,L+0,4,4,29,5,2022
N,  JTE945,CHIFF,4,M,L+0,4,4,29,5,2022
N,  JTE946,CHIFF,4,F,M+0,4,1,29,5,2022
N, AJN3909,GRETI,3J,,M+0,4,1,29,5,2022
R, AJN3650,ROBIN,5,M,L+0,4,3,29,5,2022
N,  JTE984,WREN,3J,,L+0,4,4,7,8,2022
N,  JTE985,WREN,3J,,L+1,4,5,7,8,2022
N,  JTE986,WREN,3J,,K+0,4,7,7,8,2022
N,  JTE988,WREN,3J,,L+0,4,3,7,8,2022
N,  JTE992,WREN,3J,,L+0,4,3,7,8,2022
R, LK39152,BLABI,4,M,L+1,4,5,7,8,2022
R, LK39223,BLABI,4,F,L+1,4,5,7,8,2022
N, AJN3983,BLACA,3J,,L+1,4,5,7,8,2022
N, AJN3984,BULLF,4,M,L+0,4,4,7,8,2022
N, AJN3985,BULLF,3J,,L+0,4,4,7,8,2022
N, TY35093,DUNNO,3J,,M+0,4,2,7,8,2022
R, AJN3695,ROBIN,4,,M+0,4,2,7,8,2022
N, AJN3989,ROBIN,3J,,M+0,4,2,7,8,2022
R, RX91279,SONTH,4,,L+1,4,5,7,8,2022
